repository	link	type
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2006/09/23/pagina-37/51776770/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/search.html?q=vicente+climent+navarro&x=47&y=14	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1937/06/23/pagina-1/33123773/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1972/05/20/pagina-36/33614700/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1976/08/04/pagina-47/33634813/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1977/03/19/pagina-53/33764420/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1977/08/14/pagina-51/33789508/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1977/08/14/pagina-45/33796970/pdf.html?search=%22Jos%C3%A9%20Carreras%22	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1978/03/28/pagina-17/33748288/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1978/03/28/pagina-31/33731798/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1979/08/23/pagina-18/33439349/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1979/08/23/pagina-45/33440566/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1979/12/23/pagina-65/33450306/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1979/12/23/pagina-63/32905867/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1980/07/15/pagina-10/32907210/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1980/07/15/pagina-31/32908439/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1980/12/30/pagina-43/32909979/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1980/12/30/pagina-59/32923121/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1980/12/30/pagina-48/32919602/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1981/03/21/pagina-38/32920186/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1981/09/29/pagina-17/32946159/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1981/09/29/pagina-37/32938927/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1982/02/25/pagina-51/32943315/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1982/06/23/pagina-47/32957477/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1983/11/21/pagina-25/32977875/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1970/02/05/pagina-38/39497411/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1974/09/06/pagina-46/34209405/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1975/09/19/pagina-71/34198554/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1977/08/14/pagina-42/33796925/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1980/07/15/pagina-48/32918518/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1985/06/02/pagina-38/32853702/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1985/06/02/pagina-44/32857406/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1970/05/24/pagina-54/34343377/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1972/05/07/pagina-55/34274739/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1965/12/07/pagina-9/33360929/pdf.html?search=Ferrocarril%20Subterr%C3%A1neo%20SO-NE%20de%20Barcelona,%20Sans-San%20Mart%C3%ADn,%20Enlaces%20y	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1925/03/08/pagina-8/33251829/pdf.html?search=Metro%20Transversal	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1926/05/23/pagina-4/33250697/pdf.html?search=Metropolitano%20Transversal	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1992/05/25/pagina-83/33507964/pdf.html?search=Leopoldo%20Calvo%20Sotelo	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1995/09/21/pagina-46/34427835/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2006/06/19/pagina-15/49623879/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1969/11/21/pagina-48/33595358/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1990/10/06/pagina-12/33248135/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1989/06/01/pagina-20/33068152/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1996/04/08/pagina-4/33924516/pdf.html?search=%22sociedades%20an%C3%B3nimas%20deportivas%22	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1992/08/03/pagina-17/33538574/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1966/03/15/pagina-35/33577088/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1965/03/30/pagina-45/33557416/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2002/05/18/pagina-60/33977998/pdf.html?search=Casillas	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1998/10/28/pagina-1/34610680/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1998/10/28/pagina-7/34615638/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1981/10/27/pagina-1/32931721/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1883/09/02/pagina-10/	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/edition.html?edition=Ed.%20Tarde&bd=10&bm=06&by=1884&ed=10&em=06&ey=1884	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1901/01/16/pagina-5/33388389/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1908/12/29/pagina-7/33372863/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1908/12/29/pagina-6/33372872/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/11/26/pagina-2/33114714/pdf.html?search=aznar%20acedo	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1991/12/11/pagina-41/33786315/pdf.html?search=claudi%20arimany	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1991/12/11/pagina-40/34386925/pdf.html?search=%22claudi%20arimany%22	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1991/12/11/pagina-39/33742762/pdf.html?search=claudi%20arimany	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1991/12/11/pagina-40/34386925/pdf.html?search=%22claudi%20arimany%22	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1967/02/21/pagina-7/34362630/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1936/03/06/pagina-25/33123705/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1966/12/28/pagina-57/32666776/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1967/01/11/pagina-32/34325801/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1970/05/17/pagina-39/34335936/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1973/01/27/pagina-31/34266323/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2009/06/04/pagina-10/78121030/pdf.html?search=El%20fracasado%20monumento%20a%20Cerd%C3%A0	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2005/05/11/pagina-24/39620273/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1972/04/11/pagina-33/34279505/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1933/01/06/pagina-4/33368874/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1915/06/13/pagina-4/33344559/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1933/07/07/pagina-7/33183250/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1934/03/13/pagina-8/33157296/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1988/07/29/pagina-13/33044959/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1990/11/08/pagina-15/33461820/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1990/11/15/pagina-17/33455238/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1994/06/29/pagina-15/34400824/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2009/11/24/pagina-13/79813583/pdf.htmlhttp://hemeroteca.lavanguardia.es/preview/2009/11/24/pagina-13/79813583/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1991/09/30/pagina-12/33497205/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1993/04/20/pagina-2/34727188/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1888/03/06/pagina-1/34665780/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1888/08/21/pagina-2/34664529/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1968/06/08/pagina-53/34327586/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1888/03/06/pagina-3/34665870/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1889/12/19/pagina-2/34664291/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1888/12/05/pagina-1/34665824/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2002/10/19/pagina-83/33967475/pdf.html?search=cànovas	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1992/05/25/pagina-83/33507964/pdf.html?search=Leopoldo%20Calvo%20Sotelo	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1992/05/25/pagina-83/33507964/pdf.html?search=Leopoldo%20Calvo%20Sotelo	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2005/08/24/pagina-5/41172205/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1927/05/01/pagina-14/33258217/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1926/11/07/pagina-16/33237193/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1902/05/03/pagina-3/33387816/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2002/03/22/pagina-52/33968043/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1933/09/05/pagina-18/33190577/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1940/08/22/pagina-1/33117497/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1990/11/22/pagina-7/33458856/pdf.html?search=%22Ramal%20de%20Marina%22	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1990/03/02/pagina-28/33007064/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1962/06/17/pagina-3/32724968/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1990/09/11/pagina-27/33446492/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1935/11/28/pagina-15/33151435/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2003/11/16/pagina-8/34074344/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1935/11/28/pagina-15/33151435/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1935/06/06/pagina-13/33147443/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1935/11/28/pagina-15/33151435/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/05/02/pagina-10/33114620/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/05/09/pagina-4/33115144/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/05/16/pagina-4/33115212/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/05/23/pagina-9/33115755/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/05/30/pagina-5/33115823/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1939/06/09/pagina-5/33116401/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1987/02/03/pagina-37/32982325/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1989/07/27/pagina-42/33082096/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1989/12/04/pagina-53/33093039/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1993/01/22/pagina-35/34711965/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1971/12/17/pagina-31/34281523/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/previewPdf.html?id=33272744	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1900/01/28/pagina-2/33400969/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1905/07/07/pagina-2/33379308/pdf.html?search=audouard	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1998/10/28/pagina-1/34610680/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1934/09/12/pagina-16/33161436/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1998/11/16/pagina-5/33871312/pdf.html?search=castellers%20vilafranca	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1998/11/22/pagina-5/33869000/pdf.html?search=minyons%20terrassa	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1923/04/01/pagina-22/33274689/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/search.html?q=Quim+Monz%C3%B3&bd=01&bm=05&by=1982&ed=31&em=12&ey=2012&keywords=%22Quim+Monz%C3%B3%22&__checkbox_home=true&edition=&exclude=&excludeAds=true&sortBy=date&order=asc&x=49&y=13	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1965/08/22/pagina-5/33567112/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2008/01/25/pagina-80/67161635/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1965/12/07/pagina-9/33360929/pdf.html?search=Ferrocarril%20Subterr%C3%A1neo%20SO-NE%20de%20Barcelona,%20Sans-San%20Mart%C3%ADn,%20Enlaces%20y	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1925/03/08/pagina-8/33251829/pdf.html?search=Metro%20Transversal	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1955/10/18/pagina-3/32789773/pdf.html?search=ferrocarril%20metropolitano%20de%20barcelona%20l%C3%ADnea%20II%20horta	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1969/11/02/pagina-31/33589045/pdf.html?search=transversal%20alto	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1970/06/24/pagina-5/34341136/pdf.html?search=ferrocarril%20metropolitano	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1970/06/24/pagina-27/34340998/pdf.html?search=ferrocarril%20metropolitano	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2002/10/01/pagina-21/32860713/pdf.html?search=l%C3%ADnea%204%20l%C3%ADnea%202%20Pep%20Ventura%20obras	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1996/11/30/pagina-4/34636559/pdf.html?search=1997%20l%C3%ADnea%202%20metro%20inaugura	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2002/10/01/pagina-4/33990080/pdf.html?search=l%C3%ADnea%204%20l%C3%ADnea%202%20Pep%20Ventura%20obras	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1962/06/17/pagina-3/32724968/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/2010/03/09/pagina-4/81103162/pdf.html	TEST
Hemeroteca La Vanguardia	http://hemeroteca.lavanguardia.es/preview/1987/04/19/pagina-17/32995803/pdf.html?search=lluís%20bru	TEST
LOC	http://www.loc.gov/standards/iso639-2/langhome.html	TEST
LOC	http://memory.loc.gov/ammem/edhtml/edmvhist.html#O	TEST
LOC	http://www.loc.gov/rr/program/bib/presidents/polk/	TEST
LOC	http://memory.loc.gov/afc/afcflwpa/353/3539b3.mp3	TEST
LOC	http://www.loc.gov/bicentennial/propage/AL/al_s_sessions1.html	TEST
LOC	http://memory.loc.gov/ammem/omhhtml/omhoim2.html	TEST
LOC	http://memory.loc.gov/cgi-bin/query/S?ammem/aipn:@field(SUBJ+@od1(Makah+Indians))	TEST
LOC	http://memory.loc.gov/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(jc00941))	TEST
LOC	http://memory.loc.gov/ammem/amlaw/lawhome.html	TEST
LOC	http://www.loc.gov/exhibits/empire/	TEST
LOC	http://lcweb2.loc.gov/pp/prokhtml/prokabt.html	TEST
LOC	http://lcweb2.loc.gov/frd/cs/sotoc.html	TEST
LOC	http://www.loc.gov/marc/ndmso.html	TEST
LOC	http://www.loc.gov/index.html	TEST
LOC	http://memory.loc.gov/music/gottlieb/05000/05900/05911r.jpg	TEST
LOC	http://memory.loc.gov/music/gottlieb/15000/15700/15761r.jpg	TEST
LOC	http://memory.loc.gov/music/gottlieb/05000/05900/05901r.jpg	TEST
LOC	http://thomas.loc.gov/cgi-bin/query/z?c105:H.R.2281:	TEST
LOC	http://www.loc.gov/standards/mets/	TEST
LOC	http://lcweb2.loc.gov/frd/cs/sotoc.html#so0123	TEST
LOC	http://LCweb2.LOC.gov	TEST
LOC	http://memory.loc.gov/frd/etsave/et_05_04.html	TEST
LOC	http://lcweb2.loc.gov/cgi-bin/query/r?frd/cstdy:@field(DOCID+bg0084)	TEST
LOC	http://www.loc.gov/exhibits/gadd/images/frstdrt1.jpg	TEST
LOC	http://www.loc.gov/exhibits/gadd/images/frstdrt2.jpg	TEST
LOC	http://www.loc.gov/exhibits/treasures/tr00.html	TEST
LOC	http://www.loc.gov/exhibits/gadd/images/secdrt1.jpg	TEST
LOC	http://www.loc.gov/exhibits/gadd/images/secdrt2.jpg	TEST
LOC	http://lcweb2.loc.gov/frd/cs/altoc.html	TEST
LOC	http://www.loc.gov/exhibits/vatican/medicine.html	TEST
LOC	http://memory.loc.gov/ammem/today/sep02.html	TEST
LOC	http://lcweb2.loc.gov/cgi-bin/query/r?frd/cstdy:@field(DOCID+su0112)	TEST
LOC	http://lcweb2.loc.gov/cgi-bin/query/r?frd/cstdy:@field(DOCID+ru0071)	TEST
LOC	http://memory.loc.gov/ammem/lbhtml/lbhome.html	TEST
LOC	http://thomas.loc.gov/cgi-bin/bdquery/z?d109:h.r.06061:	TEST
LOC	http://memory.loc.gov/service/pnp/cph/3c10000/3c10000/3c10100/3c10191v.jpg	TEST
LOC	http://www.loc.gov/exhibits/mead/	TEST
LOC	http://memory.loc.gov/cgi-bin/query/r?ammem/fsaall:@filreq(+@FIELD(SUBJ+@band(+Hooverville++Oregon+))+@field(COLLID+fsa))	TEST
LOC	http://lcweb2.loc.gov/cocoon/legacies/NJ/200003301.html	TEST
LOC	http://lcweb2.loc.gov/frd/cs/profiles/Russia.pdf	TEST
LOC	http://www.loc.gov/wiseguide/nov03/images/nobel-a.jpg	TEST
LOC	http://lcweb2.loc.gov/frd/cs/jptoc.html	TEST
LOC	http://www.loc.gov/folklife/ribbons/index.html	TEST
LOC	http://www.loc.gov/marc/lccn_structure.html	TEST
LOC	http://lccn.loc.gov/lccnperm-faq.html	TEST
LOC	http://catalog.loc.gov/webvoy.htm	TEST
LOC	http://lcweb2.loc.gov/ammem/collections/habs_haer/hhmap12.html#va	TEST
LOC	http://memory.loc.gov/cgi-bin/query/r?ammem/ncps:@field(DOCID+@lit(ABK2934-0071-102))::	TEST
LOC	http://www.loc.gov/today/pr/2001/01-093.html	TEST
LOC	http://memory.loc.gov/cgi-bin/query/h?ammem/gmd:@field(NUMBER+@band(g3200+ct000725C))	TEST
LOC	http://lcweb2.loc.gov/cgi-bin/query/r?frd/cstdy:@field(DOCID+th0053)	TEST
LOC	http://memory.loc.gov/cgi-bin/query/D?papr:4:./temp/~ammem_ZCSd::	TEST
LOC	http://www.loc.gov/flicc/	TEST
LOC	http://www.loc.gov/today/pr/1998/98-167.html	TEST
LOC	http://www.loc.gov/ala/an-2008-update.html	TEST
LOC	http://lcweb2.loc.gov/cgi-bin/query2/r?frd/cstdy:@field(DOCID+yu0031)	TEST
LOC	http://lccn.loc.gov/2007365731	TEST
LOC	http://lcweb2.loc.gov/cgi-bin/query/r?frd/cstdy:@field(DOCID+cn0133)	TEST
